step,seg,sensor_valid_force,raw_sensor,virtual_force,raw_force,filtered,z_offset,cmd_clearance,actual_gap,actual_clearance,path_idx,state,event
3840,4,0.000,0.000,3.570,3.570,3.575,0.0120,-0.0060,0.0099,0.0098,11.4,POLISH
3855,4,0.000,0.000,3.514,3.514,3.561,0.0120,-0.0060,0.0100,0.0100,11.6,POLISH
3870,4,0.000,0.000,3.601,3.601,3.611,0.0120,-0.0060,0.0100,0.0097,11.8,POLISH
3885,4,0.000,0.000,3.703,3.703,3.714,0.0120,-0.0060,0.0095,0.0094,12.0,POLISH
3900,4,0.000,0.000,3.863,3.863,3.846,0.0120,-0.0060,0.0091,0.0090,12.2,POLISH
3915,4,0.000,0.000,3.872,3.872,3.881,0.0120,-0.0060,0.0091,0.0089,12.4,POLISH
3930,4,0.000,0.000,3.989,3.989,3.998,0.0120,-0.0060,0.0086,0.0086,12.6,POLISH
3945,4,0.000,0.000,4.282,4.282,4.200,0.0120,-0.0060,0.0086,0.0078,12.8,POLISH
3960,4,0.000,0.000,4.136,4.136,4.243,0.0120,-0.0060,0.0084,0.0082,13.0,POLISH
3975,4,0.000,0.000,4.442,4.442,4.432,0.0120,-0.0060,0.0079,0.0073,13.2,POLISH
3990,4,0.000,0.000,4.209,4.209,4.108,0.0120,-0.0060,0.0083,0.0080,13.4,POLISH
4005,4,0.000,0.000,3.838,3.838,3.856,0.0120,-0.0060,0.0091,0.0090,13.6,POLISH
4020,4,0.000,0.000,3.867,3.867,3.898,0.0120,-0.0060,0.0091,0.0090,13.8,POLISH
4035,4,0.000,0.000,3.658,3.658,3.763,0.0120,-0.0060,0.0097,0.0095,14.0,POLISH
4050,4,0.000,0.000,3.688,3.688,3.712,0.0120,-0.0060,0.0098,0.0095,14.2,POLISH
4065,4,0.000,0.000,3.712,3.712,3.727,0.0120,-0.0060,0.0095,0.0094,14.4,POLISH
4080,4,0.000,0.000,3.843,3.843,3.755,0.0120,-0.0060,0.0096,0.0090,14.6,POLISH
4095,4,0.000,0.000,3.579,3.579,3.642,0.0120,-0.0060,0.0101,0.0098,14.8,POLISH
4500,5,0.000,0.000,0.000,0.000,0.000,0.0453,0.0273,0.1492,0.1483,0.2,POLISH
4515,5,0.000,0.000,0.000,0.000,0.000,0.0403,0.0223,0.0823,0.0808,0.4,POLISH
4530,5,0.000,0.000,0.700,0.700,0.636,0.0353,0.0173,0.0404,0.0390,0.6,POLISH
4545,5,0.000,0.000,0.700,0.700,0.700,0.0303,0.0123,0.0277,0.0269,0.8,POLISH
4560,5,0.000,0.000,0.700,0.700,0.700,0.0253,0.0073,0.0241,0.0236,1.0,POLISH
4575,5,0.000,0.000,0.700,0.700,0.700,0.0203,0.0023,0.0200,0.0199,1.2,POLISH
4590,5,0.000,0.000,1.905,1.905,1.725,0.0153,-0.0027,0.0150,0.0146,1.4,POLISH
4605,5,0.000,0.000,3.602,3.602,3.506,0.0120,-0.0060,0.0100,0.0097,1.6,POLISH
4620,5,0.000,0.000,3.753,3.753,3.799,0.0120,-0.0060,0.0093,0.0093,1.8,POLISH
4635,5,0.000,0.000,3.692,3.692,3.749,0.0120,-0.0060,0.0096,0.0095,2.0,POLISH
4650,5,0.000,0.000,3.847,3.847,3.750,0.0120,-0.0060,0.0100,0.0090,2.2,POLISH
4665,5,0.000,0.000,3.624,3.624,3.630,0.0120,-0.0060,0.0098,0.0096,2.4,POLISH
4680,5,0.000,0.000,4.012,4.012,3.839,0.0120,-0.0060,0.0099,0.0085,2.6,POLISH
4695,5,0.000,0.000,3.571,3.571,3.617,0.0120,-0.0060,0.0098,0.0098,2.8,POLISH
4710,5,0.000,0.000,3.620,3.620,3.582,0.0120,-0.0060,0.0097,0.0097,3.0,POLISH
4725,5,0.000,0.000,3.620,3.620,3.629,0.0120,-0.0060,0.0097,0.0097,3.2,POLISH
4740,5,0.000,0.000,3.672,3.672,3.679,0.0120,-0.0060,0.0096,0.0095,3.4,POLISH
4755,5,0.000,0.000,3.625,3.625,3.604,0.0120,-0.0060,0.0099,0.0096,3.6,POLISH
4770,5,0.000,0.000,3.639,3.639,3.645,0.0120,-0.0060,0.0097,0.0096,3.8,POLISH
4785,5,0.000,0.000,3.685,3.685,3.703,0.0120,-0.0060,0.0095,0.0095,4.0,POLISH
