run,metric,iteration,value
terminal_ppo,scratch,747,0.7803015112876892
terminal_ppo,scratch,748,0.7803015112876892
terminal_ppo,scratch,749,0.7803015112876892
terminal_ppo,scratch,750,0.7803015112876892
terminal_ppo,scratch,751,0.7803015112876892
terminal_ppo,scratch,752,0.5580302476882935
terminal_ppo,scratch,753,0.5580302476882935
terminal_ppo,scratch,754,0.5580302476882935
terminal_ppo,scratch,755,0.5928272008895874
terminal_ppo,scratch,756,0.5928272008895874
terminal_ppo,scratch,757,0.5928272008895874
terminal_ppo,scratch,758,0.8144034743309021
terminal_ppo,scratch,759,0.6662899255752563
terminal_ppo,scratch,760,0.6662899255752563
terminal_ppo,scratch,761,0.6662899255752563
terminal_ppo,scratch,762,0.6662899255752563
terminal_ppo,scratch,763,0.6662899255752563
terminal_ppo,scratch,764,0.6662899255752563
terminal_ppo,scratch,765,0.3115224242210388
terminal_ppo,scratch,766,0.3115224242210388
terminal_ppo,scratch,767,0.3115224242210388
terminal_ppo,scratch,768,0.5986030101776123
terminal_ppo,scratch,769,0.5986030101776123
terminal_ppo,scratch,770,0.5986030101776123
terminal_ppo,scratch,771,0.4931100606918335
terminal_ppo,scratch,772,0.6392258405685425
terminal_ppo,scratch,773,0.6392258405685425
terminal_ppo,scratch,774,0.6392258405685425
terminal_ppo,scratch,775,0.6392258405685425
terminal_ppo,scratch,776,0.6392258405685425
terminal_ppo,scratch,777,0.6392258405685425
terminal_ppo,scratch,778,0.6936489939689636
terminal_ppo,scratch,779,0.6936489939689636
terminal_ppo,scratch,780,0.6936489939689636
terminal_ppo,scratch,781,0.6936489939689636
terminal_ppo,scratch,782,0.6936489939689636
terminal_ppo,scratch,783,0.7392284274101257
terminal_ppo,scratch,784,0.4923672676086426
terminal_ppo,scratch,785,0.563836932182312
terminal_ppo,scratch,786,0.563836932182312
terminal_ppo,scratch,787,0.563836932182312
terminal_ppo,scratch,788,0.563836932182312
terminal_ppo,scratch,789,0.563836932182312
terminal_ppo,scratch,790,0.563836932182312
terminal_ppo,scratch,791,0.563836932182312
terminal_ppo,scratch,792,0.563836932182312
terminal_ppo,scratch,793,0.5635181665420532
terminal_ppo,scratch,794,0.5635181665420532
terminal_ppo,scratch,795,0.5635181665420532
terminal_ppo,scratch,796,0.5635181665420532
terminal_ppo,scratch,797,0.5635181665420532
terminal_ppo,scratch,798,0.5635181665420532
terminal_ppo,scratch,799,0.5635181665420532
terminal_ppo,scratch,800,0.5635181665420532
terminal_ppo,scratch,801,0.5635181665420532
terminal_ppo,scratch,802,0.5635181665420532
terminal_ppo,scratch,803,0.5635181665420532
terminal_ppo,scratch,804,0.5635181665420532
terminal_ppo,scratch,805,0.5635181665420532
terminal_ppo,scratch,806,0.5635181665420532
terminal_ppo,scratch,807,0.5635181665420532
terminal_ppo,scratch,808,0.5635181665420532
terminal_ppo,scratch,809,0.5635181665420532
terminal_ppo,scratch,810,0.5635181665420532
terminal_ppo,scratch,811,0.5635181665420532
terminal_ppo,scratch,812,0.5635181665420532
terminal_ppo,scratch,813,0.5635181665420532
terminal_ppo,scratch,814,0.5635181665420532
terminal_ppo,scratch,815,0.5635181665420532
terminal_ppo,scratch,816,0.5635181665420532
terminal_ppo,scratch,817,0.5635181665420532
terminal_ppo,scratch,818,0.5635181665420532
terminal_ppo,scratch,819,0.5635181665420532
terminal_ppo,scratch,820,0.5635181665420532
terminal_ppo,scratch,821,0.5635181665420532
terminal_ppo,scratch,822,0.5635181665420532
terminal_ppo,scratch,823,0.5635181665420532
terminal_ppo,scratch,824,0.5635181665420532
terminal_ppo,scratch,825,0.5635181665420532
terminal_ppo,scratch,826,0.5635181665420532
terminal_ppo,scratch,827,0.5635181665420532
terminal_ppo,scratch,828,0.5635181665420532
terminal_ppo,scratch,829,0.5635181665420532
terminal_ppo,scratch,830,0.5635181665420532
terminal_ppo,scratch,831,0.5635181665420532
terminal_ppo,scratch,832,0.5635181665420532
terminal_ppo,scratch,833,0.5635181665420532
terminal_ppo,scratch,834,0.5635181665420532
terminal_ppo,scratch,835,0.5635181665420532
terminal_ppo,scratch,836,0.5635181665420532
terminal_ppo,scratch,837,0.5635181665420532
terminal_ppo,scratch,838,0.5635181665420532
terminal_ppo,scratch,839,0.5635181665420532
terminal_ppo,scratch,840,0.5635181665420532
terminal_ppo,scratch,841,0.5635181665420532
terminal_ppo,scratch,842,0.5635181665420532
terminal_ppo,scratch,843,0.5635181665420532
terminal_ppo,scratch,844,0.5635181665420532
terminal_ppo,scratch,845,0.5635181665420532
terminal_ppo,scratch,846,0.5635181665420532
terminal_ppo,scratch,847,0.5635181665420532
terminal_ppo,scratch,848,0.5635181665420532
terminal_ppo,scratch,849,0.5635181665420532
terminal_ppo,scratch,850,0.5635181665420532
terminal_ppo,scratch,851,0.5635181665420532
terminal_ppo,scratch,852,0.5635181665420532
terminal_ppo,scratch,853,0.5635181665420532
terminal_ppo,scratch,854,0.5635181665420532
terminal_ppo,scratch,855,0.5635181665420532
terminal_ppo,scratch,856,0.5635181665420532
terminal_ppo,scratch,857,0.5635181665420532
terminal_ppo,scratch,858,0.5635181665420532
terminal_ppo,scratch,859,0.5635181665420532
terminal_ppo,scratch,860,0.5635181665420532
terminal_ppo,scratch,861,0.5635181665420532
terminal_ppo,scratch,862,1.066697597503662
terminal_ppo,scratch,863,1.066697597503662
terminal_ppo,scratch,864,1.066697597503662
terminal_ppo,scratch,865,1.066697597503662
terminal_ppo,scratch,866,1.066697597503662
terminal_ppo,scratch,867,1.066697597503662
terminal_ppo,scratch,868,1.066697597503662
terminal_ppo,scratch,869,1.066697597503662
terminal_ppo,scratch,870,0.9192460775375366
terminal_ppo,scratch,871,0.9192460775375366
terminal_ppo,scratch,872,0.9192460775375366
terminal_ppo,scratch,873,0.9192460775375366
terminal_ppo,scratch,874,0.9192460775375366
terminal_ppo,scratch,875,0.9192460775375366
terminal_ppo,scratch,876,0.9192460775375366
terminal_ppo,scratch,877,0.9192460775375366
terminal_ppo,scratch,878,0.9192460775375366
terminal_ppo,scratch,879,0.9192460775375366
terminal_ppo,scratch,880,0.9192460775375366
terminal_ppo,scratch,881,0.9192460775375366
terminal_ppo,scratch,882,0.9192460775375366
terminal_ppo,scratch,883,0.9192460775375366
terminal_ppo,scratch,884,0.9192460775375366
terminal_ppo,scratch,885,0.9192460775375366
terminal_ppo,scratch,886,0.9192460775375366
terminal_ppo,scratch,887,0.9192460775375366
terminal_ppo,scratch,888,0.9192460775375366
terminal_ppo,scratch,889,0.9192460775375366
terminal_ppo,scratch,890,0.9192460775375366
terminal_ppo,scratch,891,0.9530035257339478
terminal_ppo,scratch,892,0.9530035257339478
terminal_ppo,scratch,893,0.9530035257339478
terminal_ppo,scratch,894,0.9530035257339478
terminal_ppo,scratch,895,0.9530035257339478
terminal_ppo,scratch,896,0.9530035257339478
terminal_ppo,scratch,897,0.9530035257339478
terminal_ppo,scratch,898,0.9530035257339478
terminal_ppo,scratch,899,0.9530035257339478
terminal_ppo,scratch,900,0.9530035257339478
terminal_ppo,scratch,901,0.9530035257339478
terminal_ppo,scratch,902,0.9530035257339478
terminal_ppo,scratch,903,0.9530035257339478
terminal_ppo,scratch,904,0.9530035257339478
terminal_ppo,scratch,905,0.9530035257339478
terminal_ppo,scratch,906,0.9530035257339478
terminal_ppo,scratch,907,0.9530035257339478
terminal_ppo,scratch,908,0.9530035257339478
terminal_ppo,scratch,909,0.9530035257339478
terminal_ppo,scratch,910,0.9530035257339478
terminal_ppo,scratch,911,0.9530035257339478
terminal_ppo,scratch,912,0.9530035257339478
terminal_ppo,scratch,913,0.9530035257339478
terminal_ppo,scratch,914,0.9530035257339478
terminal_ppo,scratch,915,0.9530035257339478
terminal_ppo,scratch,916,0.9530035257339478
terminal_ppo,scratch,917,0.9530035257339478
terminal_ppo,scratch,918,0.9530035257339478
terminal_ppo,scratch,919,0.9530035257339478
terminal_ppo,scratch,920,0.7318168878555298
terminal_ppo,scratch,921,0.7318168878555298
terminal_ppo,scratch,922,0.7318168878555298
terminal_ppo,scratch,923,0.7318168878555298
terminal_ppo,scratch,924,0.7318168878555298
terminal_ppo,scratch,925,0.6915742754936218
terminal_ppo,scratch,926,0.6915742754936218
terminal_ppo,scratch,927,0.6915742754936218
terminal_ppo,scratch,928,0.6915742754936218
terminal_ppo,scratch,929,0.6915742754936218
terminal_ppo,scratch,930,0.6915742754936218
terminal_ppo,scratch,931,0.6915742754936218
terminal_ppo,scratch,932,0.6915742754936218
terminal_ppo,scratch,933,0.6915742754936218
terminal_ppo,scratch,934,0.6915742754936218
terminal_ppo,scratch,935,0.6915742754936218
terminal_ppo,scratch,936,0.6253081560134888
terminal_ppo,scratch,937,0.6251417398452759
terminal_ppo,scratch,938,0.6801866292953491
terminal_ppo,scratch,939,0.6801866292953491
terminal_ppo,scratch,940,0.6801866292953491
terminal_ppo,scratch,941,0.20852431654930115
terminal_ppo,scratch,942,0.20852431654930115
terminal_ppo,scratch,943,0.20852431654930115
terminal_ppo,scratch,944,0.20852431654930115
terminal_ppo,scratch,945,0.20852431654930115
terminal_ppo,scratch,946,0.6692454814910889
terminal_ppo,scratch,947,0.5319243669509888
terminal_ppo,scratch,948,0.5319243669509888
terminal_ppo,scratch,949,0.5319243669509888
terminal_ppo,scratch,950,0.5319243669509888
terminal_ppo,scratch,951,0.5319243669509888
terminal_ppo,scratch,952,0.5295702219009399
terminal_ppo,scratch,953,0.5295702219009399
terminal_ppo,scratch,954,0.5295702219009399
terminal_ppo,scratch,955,0.5295702219009399
terminal_ppo,scratch,956,0.5295702219009399
terminal_ppo,scratch,957,0.5295702219009399
terminal_ppo,scratch,958,0.37956804037094116
terminal_ppo,scratch,959,0.5146327018737793
terminal_ppo,scratch,960,0.5146327018737793
terminal_ppo,scratch,961,0.5146327018737793
terminal_ppo,scratch,962,0.5146327018737793
terminal_ppo,scratch,963,0.5146327018737793
terminal_ppo,scratch,964,0.5146327018737793
terminal_ppo,scratch,965,0.5146327018737793
terminal_ppo,scratch,966,0.5146327018737793
terminal_ppo,scratch,967,0.5146327018737793
terminal_ppo,scratch,968,0.5146327018737793
terminal_ppo,scratch,969,0.5146327018737793
terminal_ppo,scratch,970,0.5146327018737793
terminal_ppo,scratch,971,0.5146327018737793
terminal_ppo,scratch,972,0.5146327018737793
terminal_ppo,scratch,973,0.5146327018737793
terminal_ppo,scratch,974,0.5146327018737793
terminal_ppo,scratch,975,0.3825433850288391
terminal_ppo,scratch,976,0.3825433850288391
terminal_ppo,scratch,977,0.3825433850288391
terminal_ppo,scratch,978,0.3825433850288391
terminal_ppo,scratch,979,0.3825433850288391
terminal_ppo,scratch,980,0.3825433850288391
terminal_ppo,scratch,981,0.3825433850288391
terminal_ppo,scratch,982,0.3825433850288391
terminal_ppo,scratch,983,0.3825433850288391
terminal_ppo,scratch,984,0.3825433850288391
terminal_ppo,scratch,985,0.3825433850288391
terminal_ppo,scratch,986,0.3825433850288391
terminal_ppo,scratch,987,0.3825433850288391
terminal_ppo,scratch,988,0.3825433850288391
terminal_ppo,scratch,989,0.3825433850288391
terminal_ppo,scratch,990,0.3825433850288391
terminal_ppo,scratch,991,0.3825433850288391
terminal_ppo,scratch,992,0.3825433850288391
terminal_ppo,scratch,993,0.3825433850288391
terminal_ppo,scratch,994,0.3825433850288391
terminal_ppo,scratch,995,0.3825433850288391
terminal_ppo,scratch,996,0.3825433850288391
terminal_ppo,scratch,997,0.3825433850288391
terminal_ppo,scratch,998,0.3825433850288391
terminal_ppo,scratch,999,0.3825433850288391
terminal_ppo,scratch,1000,0.3825433850288391
terminal_ppo,scratch,1001,0.3825433850288391
terminal_ppo,scratch,1002,0.3825433850288391
terminal_ppo,scratch,1003,0.3825433850288391
terminal_ppo,scratch,1004,0.3825433850288391
terminal_ppo,scratch,1005,0.3825433850288391
terminal_ppo,scratch,1006,0.3825433850288391
terminal_ppo,scratch,1007,0.3825433850288391
terminal_ppo,scratch,1008,0.3825433850288391
terminal_ppo,scratch,1009,0.3825433850288391
terminal_ppo,scratch,1010,0.3825433850288391
terminal_ppo,scratch,1011,0.3825433850288391
terminal_ppo,scratch,1012,0.78379225730896
terminal_ppo,scratch,1013,0.78379225730896
terminal_ppo,scratch,1014,0.78379225730896
terminal_ppo,scratch,1015,0.78379225730896
terminal_ppo,scratch,1016,0.7828513383865356
terminal_ppo,scratch,1017,0.7828513383865356
terminal_ppo,scratch,1018,0.7828513383865356
terminal_ppo,scratch,1019,0.7828513383865356
terminal_ppo,scratch,1020,0.7828513383865356
terminal_ppo,scratch,1021,0.7828513383865356
terminal_ppo,scratch,1022,0.7828513383865356
terminal_ppo,scratch,1023,0.7828513383865356
terminal_ppo,scratch,1024,0.7828513383865356
terminal_ppo,scratch,1025,0.7828513383865356
terminal_ppo,scratch,1026,0.7828513383865356
terminal_ppo,scratch,1027,0.7828513383865356
terminal_ppo,scratch,1028,0.7828513383865356
terminal_ppo,scratch,1029,0.7828513383865356
terminal_ppo,scratch,1030,0.7828513383865356
terminal_ppo,scratch,1031,0.7828513383865356
terminal_ppo,scratch,1032,0.7828513383865356
terminal_ppo,scratch,1033,0.7828513383865356
terminal_ppo,scratch,1034,0.7828513383865356
terminal_ppo,scratch,1035,0.7797386050224304
terminal_ppo,scratch,1036,0.7797386050224304
terminal_ppo,scratch,1037,1.1236361265182495
terminal_ppo,scratch,1038,1.1236361265182495
terminal_ppo,scratch,1039,1.1236361265182495
terminal_ppo,scratch,1040,1.1236361265182495
terminal_ppo,scratch,1041,0.9590231776237488
terminal_ppo,scratch,1042,0.9053463935852051
terminal_ppo,scratch,1043,0.7870942950248718
terminal_ppo,scratch,1044,0.7870942950248718
terminal_ppo,scratch,1045,0.7870942950248718
terminal_ppo,scratch,1046,0.7870942950248718
terminal_ppo,scratch,1047,0.7870942950248718
terminal_ppo,scratch,1048,0.7870942950248718
terminal_ppo,scratch,1049,0.7870942950248718
terminal_ppo,scratch,1050,0.7870942950248718
terminal_ppo,scratch,1051,0.7870942950248718
terminal_ppo,scratch,1052,0.7870942950248718
terminal_ppo,scratch,1053,0.7870942950248718
terminal_ppo,scratch,1054,0.7870942950248718
terminal_ppo,scratch,1055,0.7870942950248718
terminal_ppo,scratch,1056,0.7870942950248718
terminal_ppo,scratch,1057,0.7870942950248718
terminal_ppo,scratch,1058,0.7870942950248718
terminal_ppo,scratch,1059,0.7870942950248718
terminal_ppo,scratch,1060,0.7870942950248718
terminal_ppo,scratch,1061,0.7870942950248718
terminal_ppo,scratch,1062,0.7870942950248718
terminal_ppo,scratch,1063,0.35538455843925476
terminal_ppo,scratch,1064,0.35538455843925476
terminal_ppo,scratch,1065,0.35538455843925476
terminal_ppo,scratch,1066,0.35538455843925476
terminal_ppo,scratch,1067,0.35538455843925476
terminal_ppo,scratch,1068,0.35538455843925476
terminal_ppo,scratch,1069,0.35538455843925476
terminal_ppo,scratch,1070,0.35538455843925476
terminal_ppo,scratch,1071,0.35538455843925476
terminal_ppo,scratch,1072,0.35538455843925476
terminal_ppo,scratch,1073,0.35538455843925476
terminal_ppo,scratch,1074,1.1002159118652344
terminal_ppo,scratch,1075,1.1002159118652344
terminal_ppo,scratch,1076,1.1002159118652344
terminal_ppo,scratch,1077,1.1002159118652344
terminal_ppo,scratch,1078,1.1002159118652344
terminal_ppo,scratch,1079,1.1002159118652344
terminal_ppo,scratch,1080,1.1002159118652344
terminal_ppo,scratch,1081,1.1002159118652344
terminal_ppo,scratch,1082,1.1002159118652344
terminal_ppo,scratch,1083,1.1002159118652344
terminal_ppo,scratch,1084,1.1002159118652344
terminal_ppo,scratch,1085,1.1002159118652344
terminal_ppo,scratch,1086,1.1002159118652344
terminal_ppo,scratch,1087,1.1002159118652344
terminal_ppo,scratch,1088,1.1002159118652344
terminal_ppo,scratch,1089,0.807611346244812
terminal_ppo,scratch,1090,0.807611346244812
terminal_ppo,scratch,1091,0.807611346244812
terminal_ppo,scratch,1092,0.807611346244812
terminal_ppo,scratch,1093,0.4965960383415222
terminal_ppo,scratch,1094,0.4965960383415222
terminal_ppo,scratch,1095,0.4965960383415222
terminal_ppo,scratch,1096,0.3786269426345825
terminal_ppo,scratch,1097,0.3786269426345825
terminal_ppo,scratch,1098,0.3786269426345825
terminal_ppo,scratch,1099,0.7469457983970642
terminal_ppo,scratch,1100,0.538321852684021
terminal_ppo,scratch,1101,0.538321852684021
terminal_ppo,scratch,1102,0.42694687843322754
terminal_ppo,scratch,1103,0.42694687843322754
terminal_ppo,scratch,1104,0.42694687843322754
terminal_ppo,scratch,1105,0.42694687843322754
terminal_ppo,scratch,1106,0.42694687843322754
terminal_ppo,scratch,1107,0.42694687843322754
terminal_ppo,scratch,1108,0.7200109362602234
terminal_ppo,scratch,1109,0.7200109362602234
terminal_ppo,scratch,1110,0.7200109362602234
terminal_ppo,scratch,1111,0.7200109362602234
terminal_ppo,scratch,1112,0.7200109362602234
terminal_ppo,scratch,1113,0.7200109362602234
terminal_ppo,scratch,1114,0.7200109362602234
terminal_ppo,scratch,1115,0.7200109362602234
terminal_ppo,scratch,1116,0.7200109362602234
terminal_ppo,scratch,1117,0.7200109362602234
terminal_ppo,scratch,1118,0.7200109362602234
terminal_ppo,scratch,1119,0.7200109362602234
terminal_ppo,scratch,1120,0.7200109362602234
terminal_ppo,scratch,1121,0.7200109362602234
terminal_ppo,scratch,1122,0.7200109362602234
terminal_ppo,scratch,1123,0.7200109362602234
terminal_ppo,scratch,1124,0.7200109362602234
terminal_ppo,scratch,1125,0.7200109362602234
terminal_ppo,scratch,1126,0.7200109362602234
terminal_ppo,scratch,1127,0.7200109362602234
terminal_ppo,scratch,1128,0.7200109362602234
terminal_ppo,scratch,1129,0.7200109362602234
terminal_ppo,scratch,1130,0.7200109362602234
terminal_ppo,scratch,1131,0.7200109362602234
terminal_ppo,scratch,1132,0.7200109362602234
terminal_ppo,scratch,1133,0.7200109362602234
terminal_ppo,scratch,1134,0.7200109362602234
terminal_ppo,scratch,1135,0.7200109362602234
terminal_ppo,scratch,1136,0.7200109362602234
terminal_ppo,scratch,1137,0.7200109362602234
terminal_ppo,scratch,1138,0.7200109362602234
terminal_ppo,scratch,1139,0.7200109362602234
terminal_ppo,scratch,1140,0.7200109362602234
terminal_ppo,scratch,1141,0.7200109362602234
terminal_ppo,scratch,1142,0.7200109362602234
terminal_ppo,scratch,1143,0.8400453329086304
terminal_ppo,scratch,1144,0.8400453329086304
terminal_ppo,scratch,1145,0.8400453329086304
terminal_ppo,scratch,1146,0.8400453329086304
terminal_ppo,scratch,1147,0.8400453329086304
terminal_ppo,scratch,1148,0.8400453329086304
terminal_ppo,scratch,1149,0.8400453329086304
terminal_ppo,scratch,1150,0.8400453329086304
terminal_ppo,scratch,1151,0.8400453329086304
terminal_ppo,scratch,1152,0.8400453329086304
terminal_ppo,scratch,1153,0.8400453329086304
terminal_ppo,scratch,1154,0.8400453329086304
terminal_ppo,scratch,1155,0.8400453329086304
terminal_ppo,scratch,1156,0.8400453329086304
terminal_ppo,scratch,1157,0.8400453329086304
terminal_ppo,scratch,1158,0.8400453329086304
terminal_ppo,scratch,1159,0.8400453329086304
terminal_ppo,scratch,1160,0.8400453329086304
terminal_ppo,scratch,1161,0.8400453329086304
terminal_ppo,scratch,1162,0.5456718802452087
terminal_ppo,scratch,1163,0.5456718802452087
terminal_ppo,scratch,1164,0.5456718802452087
terminal_ppo,scratch,1165,0.5456718802452087
terminal_ppo,scratch,1166,0.5456718802452087
terminal_ppo,scratch,1167,0.7991193532943726
terminal_ppo,scratch,1168,0.7991193532943726
terminal_ppo,scratch,1169,0.7991193532943726
terminal_ppo,scratch,1170,0.7991193532943726
terminal_ppo,scratch,1171,0.7991193532943726
terminal_ppo,scratch,1172,0.7991193532943726
terminal_ppo,scratch,1173,0.7991193532943726
terminal_ppo,scratch,1174,0.7991193532943726
terminal_ppo,scratch,1175,0.8705075979232788
terminal_ppo,scratch,1176,0.8705075979232788
terminal_ppo,scratch,1177,0.48716458678245544
terminal_ppo,scratch,1178,0.851418673992157
terminal_ppo,scratch,1179,0.7565538883209229
terminal_ppo,scratch,1180,0.7565538883209229
terminal_ppo,scratch,1181,0.7565538883209229
terminal_ppo,scratch,1182,0.7565538883209229
terminal_ppo,scratch,1183,0.7565538883209229
terminal_ppo,scratch,1184,0.7565538883209229
terminal_ppo,scratch,1185,0.7565538883209229
terminal_ppo,scratch,1186,0.7565538883209229
terminal_ppo,scratch,1187,0.7565538883209229
terminal_ppo,scratch,1188,0.7565538883209229
terminal_ppo,scratch,1189,0.7565538883209229
terminal_ppo,scratch,1190,0.7565538883209229
terminal_ppo,scratch,1191,0.7565538883209229
terminal_ppo,scratch,1192,0.7565538883209229
terminal_ppo,scratch,1193,0.7565538883209229
terminal_ppo,scratch,1194,0.7565538883209229
terminal_ppo,scratch,1195,0.7565538883209229
terminal_ppo,scratch,1196,0.8105887174606323
terminal_ppo,scratch,1197,1.206092119216919
terminal_ppo,scratch,1198,1.206092119216919
terminal_ppo,scratch,1199,1.206092119216919
terminal_ppo,scratch,1200,1.206092119216919
terminal_ppo,scratch,1201,1.206092119216919
terminal_ppo,scratch,1202,1.206092119216919
terminal_ppo,scratch,1203,1.1271226406097412
terminal_ppo,scratch,1204,1.135744333267212
terminal_ppo,scratch,1205,1.135744333267212
terminal_ppo,scratch,1206,1.135744333267212
terminal_ppo,scratch,1207,1.135744333267212
terminal_ppo,scratch,1208,1.2249120473861694
terminal_ppo,scratch,1209,1.2249120473861694
terminal_ppo,scratch,1210,1.3975515365600586
terminal_ppo,scratch,1211,1.3975515365600586
terminal_ppo,scratch,1212,1.3975515365600586
terminal_ppo,scratch,1213,1.3975515365600586
terminal_ppo,scratch,1214,1.3975515365600586
terminal_ppo,scratch,1215,1.3975515365600586
terminal_ppo,scratch,1216,1.3975515365600586
terminal_ppo,scratch,1217,1.3975515365600586
terminal_ppo,scratch,1218,1.3975515365600586
terminal_ppo,scratch,1219,1.3975515365600586
terminal_ppo,scratch,1220,1.3975515365600586
terminal_ppo,scratch,1221,1.3975515365600586
terminal_ppo,scratch,1222,1.3975515365600586
terminal_ppo,scratch,1223,1.3975515365600586
terminal_ppo,scratch,1224,1.3975515365600586
terminal_ppo,scratch,1225,1.3975515365600586
terminal_ppo,scratch,1226,1.3975515365600586
terminal_ppo,scratch,1227,1.3975515365600586
terminal_ppo,scratch,1228,1.3975515365600586
terminal_ppo,scratch,1229,1.3975515365600586
terminal_ppo,scratch,1230,1.3975515365600586
terminal_ppo,scratch,1231,1.3975515365600586
terminal_ppo,scratch,1232,1.3975515365600586
terminal_ppo,scratch,1233,1.3975515365600586
terminal_ppo,scratch,1234,1.3975515365600586
terminal_ppo,scratch,1235,1.3975515365600586
terminal_ppo,scratch,1236,1.3975515365600586
terminal_ppo,scratch,1237,1.3975515365600586
terminal_ppo,scratch,1238,1.3975515365600586
terminal_ppo,scratch,1239,1.3975515365600586
terminal_ppo,scratch,1240,1.3975515365600586
terminal_ppo,scratch,1241,1.3975515365600586
terminal_ppo,scratch,1242,1.3975515365600586
terminal_ppo,scratch,1243,1.3975515365600586
terminal_ppo,scratch,1244,1.3975515365600586
terminal_ppo,scratch,1245,1.3975515365600586
terminal_ppo,scratch,1246,1.3975515365600586
terminal_ppo,scratch,1247,1.3975515365600586
terminal_ppo,scratch,1248,1.3975515365600586
terminal_ppo,scratch,1249,1.3975515365600586
terminal_ppo,scratch,1250,1.3975515365600586
terminal_ppo,scratch,1251,1.3975515365600586
terminal_ppo,scratch,1252,1.3975515365600586
terminal_ppo,scratch,1253,1.3975515365600586
terminal_ppo,scratch,1254,1.3975515365600586
terminal_ppo,scratch,1255,1.3975515365600586
terminal_ppo,scratch,1256,1.3975515365600586
terminal_ppo,scratch,1257,1.3975515365600586
terminal_ppo,scratch,1258,1.3975515365600586
terminal_ppo,scratch,1259,1.3975515365600586
terminal_ppo,scratch,1260,1.3975515365600586
terminal_ppo,scratch,1261,1.3975515365600586
terminal_ppo,scratch,1262,1.3975515365600586
terminal_ppo,scratch,1263,1.3975515365600586
terminal_ppo,scratch,1264,1.1268986463546753
terminal_ppo,scratch,1265,1.1268986463546753
terminal_ppo,scratch,1266,1.1268986463546753
terminal_ppo,scratch,1267,1.1268986463546753
terminal_ppo,scratch,1268,1.1268986463546753
terminal_ppo,scratch,1269,1.1268986463546753
terminal_ppo,scratch,1270,1.1268986463546753
terminal_ppo,scratch,1271,1.1268986463546753
terminal_ppo,scratch,1272,1.1268986463546753
terminal_ppo,scratch,1273,1.1268986463546753
terminal_ppo,scratch,1274,1.1268986463546753
terminal_ppo,scratch,1275,1.1268986463546753
terminal_ppo,scratch,1276,1.1268986463546753
terminal_ppo,scratch,1277,0.6993399858474731
terminal_ppo,scratch,1278,0.6993399858474731
terminal_ppo,scratch,1279,0.6993399858474731
terminal_ppo,scratch,1280,1.1661796569824219
terminal_ppo,scratch,1281,1.1661796569824219
terminal_ppo,scratch,1282,1.1661796569824219
terminal_ppo,scratch,1283,0.6901242136955261
terminal_ppo,scratch,1284,0.6901242136955261
terminal_ppo,scratch,1285,0.6901242136955261
terminal_ppo,scratch,1286,1.2742102146148682
terminal_ppo,scratch,1287,1.4193973541259766
terminal_ppo,scratch,1288,1.4193973541259766
terminal_ppo,scratch,1289,1.4193973541259766
terminal_ppo,scratch,1290,1.4193973541259766
terminal_ppo,scratch,1291,1.1333072185516357
terminal_ppo,scratch,1292,1.1333072185516357
terminal_ppo,scratch,1293,1.1333072185516357
terminal_ppo,scratch,1294,1.3983685970306396
terminal_ppo,scratch,1295,0.9435235857963562
terminal_ppo,scratch,1296,0.9435235857963562
terminal_ppo,scratch,1297,0.9435235857963562
terminal_ppo,scratch,1298,0.9435235857963562
terminal_ppo,scratch,1299,0.9435235857963562
terminal_ppo,scratch,1300,1.4253405332565308
terminal_ppo,scratch,1301,1.449446439743042
terminal_ppo,scratch,1302,1.449446439743042
terminal_ppo,scratch,1303,1.449446439743042
terminal_ppo,scratch,1304,1.449446439743042
terminal_ppo,scratch,1305,1.449446439743042
terminal_ppo,scratch,1306,1.449446439743042
terminal_ppo,scratch,1307,1.449446439743042
terminal_ppo,scratch,1308,0.5637969970703125
terminal_ppo,scratch,1309,0.5637969970703125
terminal_ppo,scratch,1310,0.5637969970703125
terminal_ppo,scratch,1311,0.5637969970703125
terminal_ppo,scratch,1312,0.5637969970703125
terminal_ppo,scratch,1313,0.5637969970703125
terminal_ppo,scratch,1314,0.5637969970703125
terminal_ppo,scratch,1315,0.5637969970703125
terminal_ppo,scratch,1316,0.5637969970703125
terminal_ppo,scratch,1317,0.5637969970703125
terminal_ppo,scratch,1318,0.5637969970703125
terminal_ppo,scratch,1319,0.5637969970703125
terminal_ppo,scratch,1320,0.5637969970703125
terminal_ppo,scratch,1321,0.5637969970703125
terminal_ppo,scratch,1322,0.5637969970703125
terminal_ppo,scratch,1323,0.5637969970703125
terminal_ppo,scratch,1324,0.5637969970703125
terminal_ppo,scratch,1325,0.5637969970703125
terminal_ppo,scratch,1326,0.5637969970703125
terminal_ppo,scratch,1327,0.5637969970703125
terminal_ppo,scratch,1328,0.5637969970703125
terminal_ppo,scratch,1329,0.5637969970703125
terminal_ppo,scratch,1330,0.5637969970703125
terminal_ppo,scratch,1331,0.5637969970703125
terminal_ppo,scratch,1332,0.5637969970703125
terminal_ppo,scratch,1333,0.5637969970703125
terminal_ppo,scratch,1334,0.5637969970703125
terminal_ppo,scratch,1335,1.4058244228363037
terminal_ppo,scratch,1336,1.4058244228363037
terminal_ppo,scratch,1337,1.4058244228363037
terminal_ppo,scratch,1338,1.4058244228363037
terminal_ppo,scratch,1339,1.4058244228363037
terminal_ppo,scratch,1340,1.4058244228363037
terminal_ppo,scratch,1341,1.4058244228363037
